Timestamp_ms,Centered_EMG,RMS_Envelope
3312046,49.7972,36.9367
3312047,50.7972,37.0064
3312048,48.7972,37.0689
3312049,49.7972,37.1354
3312050,40.7972,37.1792
3312051,39.7972,37.2214
3312052,50.7972,37.2906
3312053,49.7972,37.3570
3312054,49.7972,37.4233
3312055,40.7972,37.4649
3312056,39.7972,37.5044
3312057,37.7972,37.5402
3312058,38.7972,37.5757
3312059,37.7972,37.6083
3312060,37.7972,37.6445
3312061,35.7972,37.6771
3312062,34.7972,37.7090
3312063,34.7972,37.7411
3312064,37.7972,37.7788
3312065,49.7972,37.8443
3312066,40.7972,37.8882
3312067,49.7972,37.9513
3312068,48.7972,38.0123
3312069,38.7972,38.0496
3312070,36.7972,38.0829
3312071,49.7972,38.1458
3312072,52.7972,38.2166
3312073,53.7972,38.2895
3312074,53.7972,38.3618
3312075,53.7972,38.4344
3312076,50.7972,38.5014
3312077,47.7972,38.5606
3312078,37.7972,38.5950
3312079,33.7972,38.6207
3312080,24.7972,38.6321
3312081,35.7972,38.6614
3312082,40.7972,38.7012
3312083,35.7972,38.7321
3312084,34.7972,38.7616
3312085,31.7972,38.7844
3312086,32.7972,38.8100
3312087,35.7972,38.8408
3312088,39.7972,38.8794
3312089,39.7972,38.9201
3312090,37.7972,38.9550
3312091,39.7972,38.9956
3312092,48.7972,39.0566
3312093,52.7972,39.1266
3312094,49.7972,39.1898
3312095,50.7972,39.2539
3312096,50.7972,39.3179
3312097,40.7972,39.3589
3312098,48.7972,39.4176
3312099,53.7972,39.4906
3312100,50.7972,39.5557
3312101,36.7972,39.5898
3312102,39.7972,39.6281
3312103,50.7972,39.6919
3312104,52.7972,39.7607
3312105,52.7972,39.8307
3312106,52.7972,39.9005
3312107,49.7972,39.9623
3312108,39.7972,40.0010
3312109,39.7972,40.0395
3312110,40.7972,40.0804
3312111,49.7972,40.1417
3312112,56.7972,40.2211
3312113,57.7972,40.3029
3312114,64.7972,40.4058
3312115,57.7972,40.4873
3312116,53.7972,40.5568
3312117,50.7972,40.6185
3312118,38.7972,40.6532
3312119,33.7972,40.6735
3312120,36.7972,40.6998
3312121,38.7972,40.7290
3312122,50.7972,40.7845
3312123,38.7972,40.8137
3312124,49.7972,40.8720
3312125,53.7972,40.9341
3312126,65.7972,41.0302
3312127,70.7972,41.1427
3312128,67.7972,41.2416
3312129,54.7972,41.3018
3312130,54.7972,41.3500
3312131,65.7972,41.4270
3312132,54.7972,41.4719
3312133,65.7972,41.5503
3312134,70.7972,41.6417
3312135,69.7972,41.7311
3312136,67.7972,41.8138
3312137,66.7972,41.8931
3312138,65.7972,41.9691
3312139,53.7972,42.0092
3312140,53.7972,42.0509
3312141,65.7972,42.1250
3312142,64.7972,42.1975
3312143,67.7972,42.2793
3312144,69.7972,42.3674
3312145,67.7972,42.4438
3312146,67.7972,42.5184
3312147,71.7972,42.6077
3312148,68.7972,42.6869
3312149,67.7972,42.7611
3312150,71.7972,42.8499
3312151,83.7972,42.9836
3312152,98.7972,43.1821
3312153,82.7972,43.3126
3312154,66.7972,43.3876
3312155,63.7972,43.4518
3312156,68.7972,43.5295
3312157,68.7972,43.6119
3312158,69.7972,43.6925
3312159,69.7972,43.7695
3312160,68.7972,43.8449
3312161,71.7972,43.9332
3312162,71.7972,44.0196
3312163,82.7972,44.1444
3312164,71.7972,44.2321
3312165,69.7972,44.3098
3312166,70.7972,44.3889
3312167,80.7972,44.5053
3312168,81.7972,44.6298
3312169,81.7972,44.7658
3312170,72.7972,44.8714
3312171,69.7972,44.9692
3312172,81.7972,45.1073
3312173,80.7972,45.2382
3312174,69.7972,45.3332
3312175,71.7972,45.4333
3312176,81.7972,45.5668
3312177,83.7972,45.7072
3312178,84.7972,45.8529
3312179,85.7972,46.0019
3312180,85.7972,46.1513
3312181,85.7972,46.2983
3312182,84.7972,46.4412
3312183,82.7972,46.5753
3312184,85.7972,46.7101
3312185,87.7972,46.8519
3312186,88.7972,47.0088
3312187,84.7972,47.1373
3312188,84.7972,47.2669
3312189,84.7972,47.3946
3312190,96.7972,47.5779
3312191,86.7972,47.7121
3312192,87.7972,47.8495
3312193,96.7972,48.0311
3312194,95.7972,48.2100
3312195,88.7972,48.3524
3312196,87.7972,48.4821
3312197,86.7972,48.6047
3312198,85.7972,48.7234
3312199,99.7972,48.8966
3312200,101.7972,49.0848
3312201,99.7972,49.2738
3312202,103.7972,49.4832
3312203,101.7972,49.6826
3312204,100.7972,49.8754
3312205,104.7972,50.0828
3312206,117.7972,50.3478
3312207,130.7972,50.6734
3312208,118.7972,50.9390
3312209,113.7972,51.1703
3312210,88.7972,51.3006
3312211,82.7972,51.4048
3312212,82.7972,51.5056
3312213,86.7972,51.6240
3312214,86.7972,51.7407
3312215,97.7972,51.8991
3312216,97.7972,52.0624
3312217,85.7972,52.1928
3312218,83.7972,52.3181
3312219,71.7972,52.4066
3312220,66.7972,52.4809
3312221,67.7972,52.5466
3312222,70.7972,52.6189
3312223,85.7972,52.7357
3312224,89.7972,52.8668
3312225,85.7972,52.9830
3312226,80.7972,53.0832
3312227,81.7972,53.1851
3312228,71.7972,53.2617
3312229,67.7972,53.3278
3312230,72.7972,53.4057
3312231,85.7972,53.5207
3312232,86.7972,53.6400
3312233,87.7972,53.7610
3312234,83.7972,53.8690
3312235,88.7972,53.9927
3312236,104.7972,54.1721
3312237,114.7972,54.3913
3312238,100.7972,54.5555
3312239,96.7972,54.7061
3312240,88.7972,54.8254
3312241,85.7972,54.9362
3312242,69.7972,55.0015
3312243,69.7972,55.0667
3312244,99.7972,55.2254
3312245,104.7972,55.3981
3312246,114.7972,55.6084
3312247,104.7972,55.7786
3312248,87.7972,55.8924
3312249,85.7972,55.9998
3312250,87.7972,56.1090
3312251,96.7972,56.2476
3312252,96.7972,56.3873
3312253,97.7972,56.5327
3312254,97.7972,56.6764
3312255,97.7972,56.8211
3312256,101.7972,56.9767
3312257,100.7972,57.1311
3312258,96.7972,57.2686
3312259,86.7972,57.3738
3312260,99.7972,57.5209
3312261,99.7972,57.6677
3312262,97.7972,57.8059
3312263,98.7972,57.9444
3312264,103.7972,58.0874
3312265,104.7972,58.2353
3312266,113.7972,58.4164
3312267,113.7972,58.5937
3312268,112.7972,58.7683
3312269,112.7972,58.9440
3312270,113.7972,59.1246
3312271,113.7972,59.3166
3312272,102.7972,59.4560
3312273,88.7972,59.5485
3312274,72.7972,59.5924
3312275,67.7972,59.6263
3312276,94.7972,59.7319
3312277,114.7972,59.9020
3312278,129.7972,60.1327
3312279,130.7972,60.3650
3312280,129.7972,60.5720
3312281,117.7972,60.7530
3312282,116.7972,60.9397
3312283,116.7972,61.1385
3312284,119.7972,61.3457
3312285,119.7972,61.5521
3312286,120.7972,61.7470
3312287,118.7972,61.9318
3312288,103.7972,62.0656
3312289,97.7972,62.1812
3312290,88.7972,62.2664
3312291,99.7972,62.3865
3312292,112.7972,62.5621
3312293,113.7972,62.7436
3312294,101.7972,62.8820
3312295,100.7972,63.0183
3312296,115.7972,63.2069
3312297,132.7972,63.4616
3312298,134.7972,63.7248
3312299,144.7972,64.0270
3312300,129.7972,64.2637
3312301,115.7972,64.4474
3312302,113.7972,64.6248
3312303,113.7972,64.8028
3312304,130.7972,65.0431
3312305,135.7972,65.3030
3312306,134.7972,65.5589
3312307,129.7972,65.7959
3312308,113.7972,65.9707
3312309,86.7972,66.0643
3312310,65.7972,66.1082
3312311,73.7972,66.1690
3312312,99.7972,66.2978
3312313,128.7972,66.5249
3312314,135.7972,66.7801
3312315,144.7972,67.0721
3312316,148.7972,67.3813
3312317,145.7972,67.6760
3312318,129.7972,67.9023
3312319,102.7972,68.0356
3312320,88.7972,68.1282
3312321,96.7972,68.2468
3312322,100.7972,68.3778
3312323,134.7972,68.6244
3312324,151.7972,68.9437
3312325,146.7972,69.2381
3312326,145.7972,69.5270
3312327,132.7972,69.7618
3312328,130.7972,69.9883
3312329,131.7972,70.2168
3312330,129.7972,70.4360
3312331,119.7972,70.6171
3312332,117.7972,70.7909
3312333,118.7972,70.9666
3312334,117.7972,71.1428
3312335,117.7972,71.3196
3312336,117.7972,71.4960
3312337,118.7972,71.6772
3312338,111.7972,71.8345
3312339,99.7972,71.9552
3312340,98.7972,72.0729
3312341,114.7972,72.2368
3312342,120.7972,72.4177
3312343,115.7972,72.5819
3312344,86.7972,72.6639
3312345,81.7972,72.7341
3312346,82.7972,72.8076
3312347,83.7972,72.8714
3312348,80.7972,72.9282
3312349,87.7972,73.0122
3312350,117.7972,73.1814
3312351,118.7972,73.3555
3312352,112.7972,73.5083
3312353,96.7972,73.6142
3312354,83.7972,73.6880
3312355,98.7972,73.7989
3312356,102.7972,73.9236
3312357,112.7972,74.0773
3312358,116.7972,74.2419
3312359,129.7972,74.4472
3312360,132.7972,74.6656
3312361,120.7972,74.8427
3312362,114.7972,74.9975
3312363,112.7972,75.1458
3312364,103.7972,75.2670
3312365,98.7972,75.3609
3312366,98.7972,75.4534
3312367,98.7972,75.5444
3312368,97.7972,75.6354
3312369,97.7972,75.7277
3312370,87.7972,75.7967
3312371,97.7972,75.9040
3312372,87.7972,75.9876
3312373,85.7972,76.0666
3312374,87.7972,76.1501
3312375,87.7972,76.2354
3312376,83.7972,76.3125
3312377,83.7972,76.3877
3312378,86.7972,76.4676
3312379,85.7972,76.5431
3312380,85.7972,76.6164
3312381,85.7972,76.6814
3312382,85.7972,76.7463
3312383,85.7972,76.8215
3312384,85.7972,76.8977
3312385,84.7972,76.9706
3312386,87.7972,77.0410
3312387,84.7972,77.0954
3312388,86.7972,77.1569
3312389,85.7972,77.2296
3312390,80.7972,77.2936
3312391,70.7972,77.3390
3312392,72.7972,77.3870
3312393,82.7972,77.4448
3312394,86.7972,77.5113
3312395,84.7972,77.5721
3312396,67.7972,77.6006
3312397,65.7972,77.6257
3312398,56.7972,77.6366
3312399,64.7972,77.6587
3312400,65.7972,77.6813
3312401,65.7972,77.7038
3312402,65.7972,77.7263
3312403,64.7972,77.7484
3312404,67.7972,77.7769
3312405,67.7972,77.8041
3312406,65.7972,77.8291
3312407,67.7972,77.8668
3312408,81.7972,77.9333
3312409,69.7972,77.9627
3312410,52.7972,77.9667
3312411,51.7972,77.9693
3312412,51.7972,77.9732
3312413,49.7972,77.9732
3312414,49.7972,77.9836
3312415,48.7972,77.9968
3312416,48.7972,78.0080
3312417,48.7972,78.0068
3312418,48.7972,78.0042
3312419,37.7972,78.0032
3312420,39.7972,78.0032
3312421,51.7972,78.0005
3312422,52.7972,77.9978
3312423,50.7972,77.9990
3312424,39.7972,77.9863
3312425,48.7972,77.9837
3312426,40.7972,77.9720
3312427,38.7972,77.9569
3312428,38.7972,77.9417
3312429,40.7972,77.9287
3312430,38.7972,77.9109
3312431,40.7972,77.8951
3312432,48.7972,77.8871
3312433,40.7972,77.8727
3312434,38.7972,77.8614
3312435,39.7972,77.8624
3312436,38.7972,77.8634
3312437,37.7972,77.8604
3312438,35.7972,77.8575
3312439,24.7972,77.8471
3312440,23.7972,77.8340
3312441,33.7972,77.8283
3312442,33.7972,77.8216
3312443,24.7972,77.8111
3312444,21.7972,77.7989
3312445,21.7972,77.7866
3312446,18.7972,77.7728
3312447,21.7972,77.7586
3312448,22.7972,77.7459
3312449,22.7972,77.7219
3312450,18.7972,77.7100
3312451,21.7972,77.7094
3312452,37.7972,77.7222
3312453,33.7972,77.7222
3312454,34.7972,77.7174
3312455,40.7972,77.7056
3312456,39.7972,77.6966
3312457,40.7972,77.6874
3312458,37.7972,77.6833
3312459,35.7972,77.6804
3312460,33.7972,77.6786
3312461,33.7972,77.6777
3312462,32.7972,77.6777
3312463,32.7972,77.6742
3312464,21.7972,77.6609
3312465,20.7972,77.6471
3312466,19.7972,77.6356
3312467,19.7972,77.6223
3312468,17.7972,77.6060
3312469,18.7972,77.5911
3312470,15.7972,77.5769
3312471,7.7972,77.5646
3312472,8.7972,77.5577
3312473,17.7972,77.5470
3312474,7.7972,77.5313
3312475,5.7972,77.5179
3312476,4.7972,77.4997
3312477,4.7972,77.4705
3312478,3.7972,77.4400
3312479,1.7972,77.4185
3312480,-7.2028,77.3872
3312481,0.7972,77.3551
3312482,-7.2028,77.3332
3312483,-0.2028,77.3127
3312484,-8.2028,77.2828
3312485,-9.2028,77.2531
3312486,-10.2028,77.2339
3312487,-8.2028,77.2153
3312488,-9.2028,77.1989
3312489,-8.2028,77.1840
3312490,-12.2028,77.1712
3312491,-12.2028,77.1574
3312492,-8.2028,77.1417
3312493,0.7972,77.1222
3312494,1.7972,77.1027
3312495,-12.2028,77.0880
3312496,-25.2028,77.0805
3312497,-26.2028,77.0709
3312498,-29.2028,77.0671
3312499,-28.2028,77.0608
3312500,-28.2028,77.0506
3312501,-26.2028,77.0429
3312502,-14.2028,77.0399
3312503,-23.2028,77.0423
3312504,-27.2028,77.0371
3312505,-28.2028,77.0308
3312506,-26.2028,77.0221
3312507,-26.2028,76.9988
3312508,-24.2028,76.9660
3312509,-23.2028,76.9310
3312510,-28.2028,76.9009
3312511,-31.2028,76.8800
3312512,-31.2028,76.8710
3312513,-30.2028,76.8623
3312514,-27.2028,76.8409
3312515,-25.2028,76.8169
3312516,-28.2028,76.7975
3312517,-28.2028,76.7883
3312518,-28.2028,76.7676
3312519,-28.2028,76.7457
3312520,-25.2028,76.7229
3312521,-25.2028,76.6976
3312522,-25.2028,76.6735
3312523,-24.2028,76.6605
3312524,-27.2028,76.6378
3312525,-30.2028,76.6174
3312526,-29.2028,76.5961
3312527,-28.2028,76.5869
3312528,-30.2028,76.5811
3312529,-31.2028,76.5780
3312530,-41.2028,76.5852
3312531,-42.2028,76.6017
3312532,-44.2028,76.6185
3312533,-47.2028,76.6327
3312534,-54.2028,76.6524
3312535,-47.2028,76.6465
3312536,-43.2028,76.6385
3312537,-39.2028,76.6368
3312538,-39.2028,76.6362
3312539,-43.2028,76.6255
3312540,-45.2028,76.6144
3312541,-43.2028,76.5967
3312542,-42.2028,76.5849
3312543,-46.2028,76.5804
3312544,-45.2028,76.5853
3312545,-47.2028,76.5846
3312546,-55.2028,76.5920
3312547,-55.2028,76.5981
3312548,-47.2028,76.5961
3312549,-41.2028,76.5859
3312550,-40.2028,76.5853
3312551,-40.2028,76.5857
3312552,-43.2028,76.5764
3312553,-46.2028,76.5719
3312554,-60.2028,76.5868
3312555,-60.2028,76.6124
3312556,-57.2028,76.6344
3312557,-58.2028,76.6600
3312558,-63.2028,76.6925
3312559,-71.2028,76.7399
3312560,-71.2028,76.7874
3312561,-59.2028,76.8163
3312562,-48.2028,76.8308
3312563,-44.2028,76.8405
3312564,-47.2028,76.8509
3312565,-62.2028,76.8689
3312566,-62.2028,76.8976
3312567,-60.2028,76.9125
3312568,-58.2028,76.9256
3312569,-58.2028,76.9501
3312570,-56.2028,76.9735
3312571,-57.2028,76.9838
3312572,-57.2028,76.9901
3312573,-60.2028,76.9996
3312574,-61.2028,77.0106
3312575,-61.2028,77.0217
3312576,-59.2028,77.0337
3312577,-57.2028,77.0465
3312578,-60.2028,77.0750
3312579,-70.2028,77.1241
3312580,-62.2028,77.1663
3312581,-60.2028,77.1967
3312582,-57.2028,77.2175
3312583,-55.2028,77.2404
3312584,-58.2028,77.2685
3312585,-59.2028,77.3008
3312586,-60.2028,77.3338
3312587,-62.2028,77.3672
3312588,-61.2028,77.3952
3312589,-61.2028,77.4231
3312590,-62.2028,77.4546
3312591,-62.2028,77.4841
3312592,-62.2028,77.5033
3312593,-60.2028,77.5141
3312594,-60.2028,77.5289
3312595,-59.2028,77.5408
3312596,-60.2028,77.5543
3312597,-58.2028,77.5765
3312598,-58.2028,77.5894
3312599,-63.2028,77.6036
3312600,-73.2028,77.6394
3312601,-62.2028,77.6718
3312602,-60.2028,77.6981
3312603,-56.2028,77.7055
3312604,-75.2028,77.7424
3312605,-89.2028,77.8089
3312606,-74.2028,77.8438
3312607,-78.2028,77.8905
3312608,-78.2028,77.9487
3312609,-78.2028,78.0068
3312610,-75.2028,78.0579
3312611,-73.2028,78.0948
3312612,-74.2028,78.1240
3312613,-77.2028,78.1575
3312614,-78.2028,78.1820
3312615,-78.2028,78.2175
3312616,-76.2028,78.2548
3312617,-77.2028,78.2979
3312618,-79.2028,78.3588
3312619,-88.2028,78.4435
3312620,-79.2028,78.5062
3312621,-88.2028,78.5860
3312622,-88.2028,78.6522
3312623,-90.2028,78.7364
3312624,-92.2028,78.8129
3312625,-91.2028,78.8817
3312626,-91.2028,78.9322
3312627,-94.2028,78.9811
3312628,-95.2028,79.0377
3312629,-92.2028,79.1072
3312630,-91.2028,79.1744
3312631,-90.2028,79.2224
3312632,-92.2028,79.2918
3312633,-93.2028,79.3468
3312634,-104.2028,79.4204
3312635,-105.2028,79.4984
3312636,-104.2028,79.5771
3312637,-105.2028,79.6601
3312638,-108.2028,79.7526
3312639,-111.2028,79.8713
3312640,-122.2028,80.0219
3312641,-136.2028,80.1994
3312642,-139.2028,80.3885
3312643,-126.2028,80.5293
3312644,-124.2028,80.6603
3312645,-109.2028,80.7511
3312646,-107.2028,80.8364
3312647,-109.2028,80.9201
3312648,-110.2028,81.0117
3312649,-120.2028,81.1332
3312650,-121.2028,81.2507
3312651,-125.2028,81.3571
3312652,-125.2028,81.4298
3312653,-124.2028,81.5349
3312654,-124.2028,81.6693
3312655,-124.2028,81.8082
3312656,-125.2028,81.9419
3312657,-125.2028,82.0753
3312658,-126.2028,82.2099
3312659,-134.2028,82.3696
3312660,-136.2028,82.5372
3312661,-137.2028,82.7026
3312662,-137.2028,82.8678
3312663,-135.2028,83.0055
3312664,-136.2028,83.1667
3312665,-137.2028,83.3343
3312666,-136.2028,83.4966
3312667,-129.2028,83.6183
3312668,-136.2028,83.7600
3312669,-137.2028,83.9048
3312670,-127.2028,84.0343
3312671,-137.2028,84.2002
3312672,-137.2028,84.3442
3312673,-137.2028,84.4899
3312674,-138.2028,84.6581
3312675,-139.2028,84.8259
3312676,-136.2028,84.9656
3312677,-135.2028,85.0980
3312678,-134.2028,85.2251
3312679,-126.2028,85.3255
3312680,-125.2028,85.4229
3312681,-125.2028,85.5202
3312682,-125.2028,85.6194
3312683,-124.2028,85.7194
3312684,-123.2028,85.8106
3312685,-125.2028,85.9034
3312686,-126.2028,85.9969
3312687,-127.2028,86.1014
3312688,-137.2028,86.2364
3312689,-139.2028,86.3776
3312690,-136.2028,86.4839
3312691,-136.2028,86.6112
3312692,-137.2028,86.7394
3312693,-138.2028,86.8515
3312694,-139.2028,86.9689
3312695,-140.2028,87.1041
3312696,-138.2028,87.2348
3312697,-138.2028,87.3673
3312698,-137.2028,87.4984
3312699,-136.2028,87.5966
3312700,-136.2028,87.6900
3312701,-139.2028,87.7973
3312702,-138.2028,87.8921
3312703,-139.2028,87.9946
3312704,-141.2028,88.1057
3312705,-142.2028,88.2105
3312706,-142.2028,88.2824
3312707,-142.2028,88.3176
3312708,-141.2028,88.3836
3312709,-142.2028,88.4658
3312710,-141.2028,88.6020
3312711,-139.2028,88.7432
3312712,-139.2028,88.8842
3312713,-138.2028,89.0142
3312714,-139.2028,89.1472
3312715,-136.2028,89.2479
3312716,-139.2028,89.3578
3312717,-139.2028,89.4922
3312718,-140.2028,89.6332
3312719,-139.2028,89.7918
3312720,-141.2028,89.9640
3312721,-142.2028,90.1375
3312722,-140.2028,90.2998
3312723,-141.2028,90.4390
3312724,-140.2028,90.5671
3312725,-142.2028,90.7090
3312726,-143.2028,90.8629
3312727,-143.2028,91.0149
3312728,-142.2028,91.1803
3312729,-142.2028,91.3515
3312730,-141.2028,91.5116
3312731,-141.2028,91.6489
3312732,-142.2028,91.7872
3312733,-142.2028,91.9235
3312734,-143.2028,92.0701
3312735,-144.2028,92.2102
3312736,-143.2028,92.3134
3312737,-151.2028,92.4182
3312738,-153.2028,92.5622
3312739,-151.2028,92.7078
3312740,-151.2028,92.8692
3312741,-153.2028,93.0425
3312742,-154.2028,93.2455
3312743,-153.2028,93.4448
3312744,-152.2028,93.5860
3312745,-154.2028,93.7226
3312746,-152.2028,93.8291
3312747,-153.2028,93.9621
3312748,-154.2028,94.1330
3312749,-155.2028,94.3105
3312750,-155.2028,94.4840
3312751,-155.2028,94.6397
3312752,-156.2028,94.7984
3312753,-156.2028,94.9547
3312754,-155.2028,95.1076
3312755,-155.2028,95.2601
3312756,-155.2028,95.4041
3312757,-156.2028,95.5533
3312758,-155.2028,95.7072
3312759,-156.2028,95.8832
3312760,-157.2028,96.0370
3312761,-158.2028,96.1937
3312762,-158.2028,96.3544
3312763,-159.2028,96.5160
3312764,-168.2028,96.6973
3312765,-168.2028,96.8762
3312766,-168.2028,97.0344
3312767,-168.2028,97.1924
3312768,-170.2028,97.3594
3312769,-169.2028,97.5226
3312770,-169.2028,97.6833
3312771,-170.2028,97.8471
3312772,-172.2028,98.0420
3312773,-173.2028,98.2673
3312774,-174.2028,98.5219
3312775,-172.2028,98.7759
3312776,-172.2028,98.9849
3312777,-171.2028,99.1477
3312778,-172.2028,99.2768
3312779,-182.2028,99.4387
3312780,-182.2028,99.6030
3312781,-174.2028,99.7683
3312782,-182.2028,99.9641
3312783,-183.2028,100.1632
3312784,-182.2028,100.3512
3312785,-182.2028,100.5388
3312786,-183.2028,100.7273
3312787,-184.2028,100.9239
3312788,-182.2028,101.1458
3312789,-182.2028,101.3792
3312790,-182.2028,101.6286
3312791,-182.2028,101.8570
3312792,-182.2028,102.0578
3312793,-182.2028,102.2560
3312794,-182.2028,102.4791
3312795,-182.2028,102.7036
3312796,-182.2028,102.8961
3312797,-182.2028,103.0473
3312798,-173.2028,103.1620
3312799,-172.2028,103.2462
3312800,-169.2028,103.3602
3312801,-168.2028,103.5041
3312802,-166.2028,103.6458
3312803,-158.2028,103.7623
3312804,-157.2028,103.8355
3312805,-155.2028,103.8899
3312806,-154.2028,103.9439
3312807,-153.2028,104.0076
3312808,-154.2028,104.1116
3312809,-154.2028,104.2676
3312810,-154.2028,104.4539
3312811,-156.2028,104.6352
3312812,-155.2028,104.7702
3312813,-155.2028,104.8417
3312814,-155.2028,104.8956
3312815,-158.2028,104.9343
3312816,-158.2028,104.9618
3312817,-159.2028,105.0007
3312818,-159.2028,105.0816
3312819,-157.2028,105.2162
3312820,-156.2028,105.3730
3312821,-154.2028,105.5097
3312822,-153.2028,105.6357
3312823,-152.2028,105.6830
3312824,-142.2028,105.6563
3312825,-140.2028,105.6384
3312826,-137.2028,105.6154
3312827,-136.2028,105.6241
3312828,-136.2028,105.6377
3312829,-135.2028,105.6463
3312830,-136.2028,105.6625
3312831,-127.2028,105.6798
3312832,-127.2028,105.7016
3312833,-135.2028,105.7410
3312834,-126.2028,105.7604
3312835,-124.2028,105.7750
3312836,-123.2028,105.7874
3312837,-123.2028,105.7974
3312838,-123.2028,105.8228
3312839,-110.2028,105.8434
3312840,-105.2028,105.8558
3312841,-89.2028,105.8064
3312842,-71.2028,105.7164
3312843,-59.2028,105.6227
3312844,-60.2028,105.5856
3312845,-63.2028,105.5601
3312846,-90.2028,105.5722
3312847,-109.2028,105.6187
3312848,-122.2028,105.6982
3312849,-125.2028,105.7736
3312850,-136.2028,105.8178
3312851,-141.2028,105.8728
3312852,-139.2028,105.9356
3312853,-127.2028,105.9999
3312854,-120.2028,106.0699
3312855,-106.2028,106.0843
3312856,-95.2028,106.0701
3312857,-90.2028,106.0268
3312858,-89.2028,105.9732
3312859,-91.2028,105.8927
3312860,-92.2028,105.8064
3312861,-94.2028,105.7523
3312862,-104.2028,105.7304
3312863,-108.2028,105.7208
3312864,-110.2028,105.7338
3312865,-120.2028,105.7781
3312866,-123.2028,105.8293
3312867,-124.2028,105.8828
3312868,-121.2028,105.9312
3312869,-110.2028,105.9556
3312870,-106.2028,105.9893
3312871,-104.2028,106.0015
3312872,-95.2028,106.0143
3312873,-94.2028,106.0285
3312874,-92.2028,106.0360
3312875,-90.2028,106.0401
3312876,-89.2028,106.0489
3312877,-88.2028,106.0560
3312878,-79.2028,106.0441
3312879,-77.2028,106.0309
3312880,-73.2028,106.0120
3312881,-62.2028,105.9791
3312882,-61.2028,105.9450
3312883,-63.2028,105.9132
3312884,-63.2028,105.8814
3312885,-74.2028,105.8655
3312886,-74.2028,105.8447
3312887,-78.2028,105.8345
3312888,-78.2028,105.8211
3312889,-77.2028,105.8079
3312890,-72.2028,105.7955
3312891,-58.2028,105.7801
3312892,-39.2028,105.7445
3312893,-13.2028,105.6813
3312894,5.7972,105.6103
3312895,17.7972,105.5452
3312896,16.7972,105.5043
3312897,1.7972,105.4633
3312898,-29.2028,105.4408
3312899,-58.2028,105.4331
3312900,-76.2028,105.4471
3312901,-87.2028,105.4782
3312902,-95.2028,105.5231
3312903,-105.2028,105.5882
3312904,-108.2028,105.6555
3312905,-120.2028,105.7487
3312906,-122.2028,105.8489
3312907,-120.2028,105.9420
3312908,-105.2028,105.9833
3312909,-88.2028,106.0107
3312910,-58.2028,106.0164
3312911,-13.2028,105.9927
3312912,18.7972,105.9707
3312913,34.7972,105.9587
3312914,37.7972,105.9488
3312915,33.7972,105.9371
3312916,7.7972,105.9152
3312917,-13.2028,105.8944
3312918,-26.2028,105.8784
